EntityId,EntityType,OrganizationName,Address1,Address2,City,State,Zip,County,GeoLat,GeoLong,Phone,NPI,Specialty1,SpecialtyDesc1,Specialty2,SpecialtyDesc2,Specialty3,SpecialtyDesc3,Specialty4,SpecialtyDesc4,Specialty5,SpecialtyDesc5
2028543,2,HOPELIGHT MEDICAL CLINIC,1351 Collyer St,,Longmont,CO,80501-3310,Boulder,40.182365,-105.098068,3037762625,1144896564,261QH0100X,Health Service Facility,261QP2300X,Primary Care Clinic,,,,,,
1831736,2,"EMERGENCY MEDICAL SPECIALISTS, PC",13510 Meadowgrass Dr,,Colorado Springs,CO,80921-3056,El Paso,39.027677,-104.822602,3033067783,1740894039,261Q00000X,Clinic or Center,,,,,,,,
237055,2,AGAPE TREATMENT SOLUTIONS,1353 S 8th St Ste 202,,Colorado Springs,CO,80905-7341,El Paso,,,7192327981,1588177620,251S00000X,Community Behavioral Health Agency,261QM0801X,Mental Health Center,,,,,,
189509,2,SPECTRUM EYE CARE PC,13530 Northgate Estates Dr Ste 200,,Colorado Springs,CO,80921-7651,El Paso,,,7195932333,1609036912,261Q00000X,Clinic or Center,,,,,,,,
1897170,2,REVITALIZE HEALTH LLC,13535 Morning Sky Ct,,Peyton,CO,80831-8392,El Paso,,,7196950756,1083210314,261Q00000X,Clinic or Center,,,,,,,,
157201,2,RIVERS EDGE SEXUAL RECOVERY CENTER,1354 E Sherwood Dr # 108,,Grand Junction,CO,81501-7546,Mesa,,,9707080853,1346751559,251S00000X,Community Behavioral Health Agency,,,,,,,,
2031545,2,MGA BEHAVIOR THERAPY LLC,1355 Garden of the Gods Rd Ste 150,,Colorado Springs,CO,80907-3595,El Paso,,,7194760205,1780252858,251S00000X,Community Behavioral Health Agency,,,,,,,,
201640,2,ANDERSON PODIATRY CENTER PC,1355 Riverside Ave Ste C,,Fort Collins,CO,80524-4366,Larimer,40.573724,-105.051086,9704844620,1457571127,261Q00000X,Clinic or Center,,,,,,,,
1899415,2,"ADVANCED PROCEDURAL EXPERTS, LLC",1355 Riverside Ave Ste D,,Fort Collins,CO,80524-4366,Larimer,,,9706924968,1326632456,261Q00000X,Clinic or Center,,,,,,,,
235022,2,"SOUL ATTENTION, LLC",1355 S 8th St Ste 207,,Colorado Springs,CO,80905-7022,El Paso,,,7193514251,1861758161,251J00000X,Nursing Care Agency,251S00000X,Community Behavioral Health Agency,,,,,,
2032699,2,ADOPTION OPTIONS,1355 S Colorado Blvd Ste 501,,Denver,CO,80222-3322,Denver,39.692032,-104.941536,3036951601,1770150393,261QM0855X,Adolescent and Children Mental Health Clinic,253J00000X,Foster Care Agency ,,,,,,
256228,2,"COLORADO PAIN PRACTICE, PLLC",1355 S Colorado Blvd Ste 700,,Denver,CO,80222-3325,Denver,39.692032,-104.941536,3039639182,1154846939,261Q00000X,Clinic or Center,,,,,,,,
272466,2,"MARIA DROSTE SERVICES OF COLORADO, INC.",1355 S Colorado Blvd Ste C100,,Denver,CO,80222-3358,Denver,39.69155,-104.94115,3037569052,1780894972,251S00000X,Community Behavioral Health Agency,,,,,,,,
2028149,2,"EXPRESSIVE CONNECTIONS, PLLC",1355 S Colorado Blvd Ste C100,,Denver,CO,80222-3358,Denver,39.69155,-104.94115,7202821384,1013581313,261QM0855X,Adolescent and Children Mental Health Clinic,261QM0850X,Adult Mental Health Clinic,,,,,,
225988,2,COLORADO LOW T ENTERPRISES LLC,13550 Northgate Estates Dr Ste 110,,Colorado Springs,CO,80921-7653,El Paso,,,,1033521448,261Q00000X,Clinic or Center,,,,,,,,
1948070,2,ORTHOPAEDIC AND SPINE CENTER OF THE ROCKIES PC,13559 Huron St,,Denver,CO,80234-1161,Adams,39.9089,-105.006,3037721600,1558946053,261Q00000X,Clinic or Center,,,,,,,,
181941,2,CREED FAMILY PHYSICAL THERAPY CENTER,13570 Northgate Estates Dr Ste 100,,Colorado Springs,CO,80921-7655,El Paso,,,7194652156,1518481852,261QP2000X,Physical Therapy Facility,261QR0400X,Rehabilitation Facility,,,,,,
262694,2,"GEO REENTRY SERVICES, LLC",1359 Court Pl,,Denver,CO,80204-2108,Denver,39.740664,-104.991569,3038321144,1386161180,276400000X,Substance Use Disorder Rehabilitation Unit ,,,,,,,,
1477653,2,COLORADO WEST REGIONAL MENTAL HEALTH INC,136 E 12th St,,Rifle,CO,81650-3560,Garfield,,,9706253582,1164055075,251S00000X,Community Behavioral Health Agency,261QM0801X,Mental Health Center,,,,,,
253749,2,MAURICIO WAINTRUB M.D.P.C,1360 S Potomac St,,Aurora,CO,80012-4505,Arapahoe,39.692303,-104.830261,3033375575,1023374709,261Q00000X,Clinic or Center,261QP2300X,Primary Care Clinic,,,,,,
258826,2,MAURICIO WAINTRUB M.D.P.C.,1360 S Potomac St,,Aurora,CO,80012-4505,Arapahoe,39.692303,-104.830261,3033375575,1417221748,261Q00000X,Clinic or Center,,,,,,,,
152243,2,"MAURICIO WAINTRUB, M.D., P.C",1360 S Potomac St,,Aurora,CO,80012-4505,Arapahoe,39.692303,-104.830261,3033375575,1336172774,261Q00000X,Clinic or Center,,,,,,,,
188247,2,KIDS WHEELS LLC,1360 S Wadsworth Blvd Ste 102,,Lakewood,CO,80232-5454,Jefferson,,,3032022700,1093196198,343900000X,Non-emergency Medical Van Transport ,,,,,,,,
263036,2,REBECCA A NOREN DC LLC,1360 S Wadsworth Blvd Ste 103,,Lakewood,CO,80232-5454,Jefferson,,,3039841111,1295002228,261QH0100X,Health Service Facility,,,,,,,,
245171,2,FLATIRONS DERMATOLOGY PLLC,13605 Xavier Ln Ste B,,Broomfield,CO,80023-3603,Broomfield,39.943519,-105.050105,3034043376,1881789469,261Q00000X,Clinic or Center,,,,,,,,
1901731,2,A FOX PHYSICAL THERAPY PC,13606 Xavier Ln Ste C,,Broomfield,CO,80023-3604,Broomfield,39.943529,-105.049362,3034049494,1548858269,261QR0400X,Rehabilitation Facility,261QP2000X,Physical Therapy Facility,,,,,,
1903401,2,"SOUNDWELL MUSIC THERAPY, PLLC",1361 Francis St Ste 201E,,Longmont,CO,80501-2512,Boulder,,,3035212791,1649882184,261QM0801X,Mental Health Center,,,,,,,,
1479159,2,"POUDRE VALLEY MEDICAL GROUP, LLC",13631 Colorado Blvd,,Thornton,CO,80602-7051,Adams,39.943408,-104.941853,3032522960,1477184703,261Q00000X,Clinic or Center,,,,,,,,
1304939,2,"HEALIX PATHOLOGY, LLP",13635 E 104th Ave Unit 400,,Commerce City,CO,80022-8414,Adams,39.886065,-104.828644,8082561846,1629613534,261Q00000X,Clinic or Center,,,,,,,,
241246,2,"MVP PHYSICAL THERAPY, LLC",13635 E 104th Ave Unit 700,,Commerce City,CO,80022-8419,Adams,39.886065,-104.828644,7205065340,1326473141,261QR0400X,Rehabilitation Facility,,,,,,,,
108174,2,PINNACLE PEDIATRICS AND INTERNAL MEDICINE LLC,13648 Orchard Pkwy Unit 900,,Westminster,CO,80023-9263,Adams,39.94517,-104.992262,7204412111,1871018085,261Q00000X,Clinic or Center,261QP2300X,Primary Care Clinic,,,,,,
2032261,2,SELECT PHYSICAL THERAPY OF WEST DENVER LP,13659 E 104th Ave Unit 300,,Commerce City,CO,80022-9402,Adams,,,7205065340,1659944957,261QP2000X,Physical Therapy Facility,261QR0400X,Rehabilitation Facility,,,,,,
1261873,2,LINDA LEE CAMPAGNA,13659 E 104th Ave Unit 500,,Commerce City,CO,80022-9409,Adams,,,7203399830,1194374967,261QM0801X,Mental Health Center,,,,,,,,
197421,2,REACHING HOPE,13659 E 104th Ave Unit 550,,Commerce City,CO,80022-9435,Adams,,,7203478769,1740607514,251S00000X,Community Behavioral Health Agency,,,,,,,,
1833277,2,"SOBRIETY HOUSE, INC.",1368 Elizabeth St,,Denver,CO,80206-2309,Denver,,,7203814334,1295336071,324500000X,Substance Abuse Rehabilitation Facility ,261QR0405X,Substance Use Disorder Rehabilitation Facility,,,,,,
955494,2,COLORADO WEST REGIONAL MENTAL HEALTH INC,137 Howard St,,Eagle,CO,81631,Eagle,39.655638,-106.82583,9703286969,1033774369,251S00000X,Community Behavioral Health Agency,261QM0801X,Mental Health Center,,,,,,
959147,2,COLORADO WEST REGIONAL MENTAL HEALTH,137 Howard St,,Eagle,CO,81631,Eagle,39.655638,-106.82583,9706837093,1730744079,261QR0405X,Substance Use Disorder Rehabilitation Facility,,,,,,,,
267059,2,WALSH HOSPITAL DISTRICT HEALTHCARE CENTER,137 N Kansas St,,Walsh,CO,81090-5060,Baca,37.3772,-102.2629,7193245253,1588803050,261QR1300X,Rural Health Clinic,,,,,,,,
153910,2,CONIFER COUNSELING AND THERAPY SERVICES,13700 US Highway 285 Unit 113,,Pine,CO,80470-9549,Jefferson,,,7207221577,1144658923,251S00000X,Community Behavioral Health Agency,,,,,,,,
246274,2,LESLIE R CAPIN MD PC,13701 E Mississippi Ave Ste 320,,Aurora,CO,80012-6142,Arapahoe,39.696883,-104.832627,3033403378,1619916079,261Q00000X,Clinic or Center,,,,,,,,
105588,2,"CORNERSTONE CHRISTIAN COUNSELING, INC",13701 W Jewell Ave Ste 205,,Lakewood,CO,80228-4180,Jefferson,39.682721,-105.155719,3039023068,1558615708,251S00000X,Community Behavioral Health Agency,,,,,,,,
240049,2,UNION COUNSELING LLC,13701 W Jewell Ave Ste 208,,Lakewood,CO,80228-4173,Jefferson,,,3038078103,1144410192,251B00000X,Case Management Agency,,,,,,,,
104766,2,"COLORADO EYE CENTER, LLC",1371 Hecla Dr Ste C,,Louisville,CO,80027-2318,Boulder,,,3036667226,1427210343,261Q00000X,Clinic or Center,332B00000X,Durable Medical Equipment & Medical Supplies ,,,,,,
1897077,2,"MADISON STREET PROVIDER NETWORK, LLC",1371 Hecla Dr Ste C,,Louisville,CO,80027-2318,Boulder,,,3036667226,1033716212,261Q00000X,Clinic or Center,,,,,,,,
1476171,2,LIFELINE TO FREEDOM LLC,1371 Rose Ave,,Burlington,CO,80807-1601,Kit Carson,,,7194979219,1992328454,261QM0850X,Adult Mental Health Clinic,,,,,,,,
120011,2,UNFOLDING POTENTIALS LLC,13710 E Rice Pl Ste 100,,Aurora,CO,80015-1075,Arapahoe,,,7205159719,1558746479,251S00000X,Community Behavioral Health Agency,,,,,,,,
158206,2,COLORADO PHYSIO THERAPY,13710 E Rice Pl Ste 100,,Aurora,CO,80015-1075,Arapahoe,,,3038854645,1285153569,261QP2000X,Physical Therapy Facility,261QR0400X,Rehabilitation Facility,,,,,,
254650,2,COLORADO PHYSIO THERAPY LLC,13710 E Rice Pl Ste 100,,Aurora,CO,80015-1075,Arapahoe,,,3036932225,1164939955,261QR0400X,Rehabilitation Facility,,,,,,,,
961252,2,REFLECTIVE RESOURCE CENTER,13731 E Rice Pl Ste 200,,Aurora,CO,80015-1077,Arapahoe,39.637109,-104.828081,7202958320,1942762679,261QM0801X,Mental Health Center,,,,,,,,
260834,2,SHE COUNSELING LLC,13734 Columbine St,,Thornton,CO,80602-7243,Adams,,,3092364831,1083123061,261QM0850X,Adult Mental Health Clinic,,,,,,,,
175077,2,ARK MEDICAL TRANSPORT INC.,1374 S Zeno St,,Aurora,CO,80017-4324,Arapahoe,,,7209994145,1639550528,343900000X,Non-emergency Medical Van Transport ,,,,,,,,
957982,2,MELAH INC,1374 S Zeno St,,Aurora,CO,80017-4324,Arapahoe,,,7209994145,1982261707,343900000X,Non-emergency Medical Van Transport ,,,,,,,,
1902320,2,CAREPOINT INPATIENT BLUE SKY NEUROLOGY,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,8009623303,1801485081,261Q00000X,Clinic or Center,,,,,,,,
1902419,2,"CAREPOINT NEUROSURGERY, PLLC",1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,7205993074,1922698323,261Q00000X,Clinic or Center,,,,,,,,
1904458,2,"CAREPOINT OUTPATIENT BLUE SKY NEUROLOGY, PLLC",1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3038122000,1811589674,261Q00000X,Clinic or Center,,,,,,,,
1476722,2,HEALTHONE CLINIC SERVICES BARIATRIC MEDICINE,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3038122000,1902439599,261Q00000X,Clinic or Center,,,,,,,,
1832447,2,HEALTHONE CLINIC SERVICES OBSTETRICS AND GYNECOLOG,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3038122000,1033735113,261Q00000X,Clinic or Center,,,,,,,,
1832015,2,HEALTHONE CLINIC SERVICES ORTHOPEDIC SPECIALISTS L,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3038122000,1275147407,261Q00000X,Clinic or Center,,,,,,,,
1833300,2,HEALTHONE CLINIC SERVICES SURGICAL SPECIALTIES,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3038122000,1306458310,261Q00000X,Clinic or Center,,,,,,,,
1479094,2,"OBSTETRIX MEDICAL GROUP OF COLORADO, P.C.",1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,8777374546,1871117051,261Q00000X,Clinic or Center,,,,,,,,
155548,2,SAINT JOSEPH HOSPITAL INC,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3033183434,1154361350,261Q00000X,Clinic or Center,,,,,,,,
1901984,2,SCL HEALTH MEDICAL GROUP - DENVER LLC,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3038126350,1588278519,261Q00000X,Clinic or Center,,,,,,,,
178163,2,ST JOSEPH EKG READER PANEL,1375 E 19th Ave,,Denver,CO,80218-1114,Denver,39.746197,-104.97113,3037552900,1154389450,261Q00000X,Clinic or Center,,,,,,,,
106480,2,"COLORADO PERMANENTE MEDICAL GROUP, P.C.",1375 E 20th Ave,,Denver,CO,80205-5422,Denver,39.747589,-104.970059,3033384545,1134674021,261Q00000X,Clinic or Center,,,,,,,,
145767,2,KAISER FOUNDATION HEALTH PLAN OF COLORADO,1375 E 20th Ave,,Denver,CO,80205-5422,Denver,39.747589,-104.970059,3033383800,1629186333,261Q00000X,Clinic or Center,261QM0801X,Mental Health Center,261QM1300X,Multi-Specialty Clinic,261QP2000X,Physical Therapy Facility,261QP2300X,Primary Care Clinic
144925,2,FORM AND FUNCTION CHIROPRACTIC LLC,13751 E Yale Ave,,Aurora,CO,80014-7351,,,,9709880328,1114358355,261Q00000X,Clinic or Center,,,,,,,,
1304370,2,SHIELDS FOUNDATION LLC,13770 E Rice Pl Ste N5,,Aurora,CO,80015-1057,Arapahoe,,,7723539132,1598300493,320600000X,Mental Retardation or Developmental Disabilities R,251S00000X,Community Behavioral Health Agency,251C00000X,Day Training Developmentally Disabled Services Age,,,,
222194,2,DENVER EYE SURGEONS PC,13772 Denver West Pkwy Bldg 55,,Lakewood,CO,80401-3139,,39.746367,-105.152877,3032796600,1770567364,261Q00000X,Clinic or Center,,,,,,,,
222771,2,"DENVER WEST PEDIATRICS, P.C.",13772 Denver West Pkwy Ste 250,,Lakewood,CO,80401-3196,Jefferson,39.746367,-105.152877,3032160333,1528064276,261Q00000X,Clinic or Center,261QP2300X,Primary Care Clinic,,,,,,
253632,2,JEFFREY J. PERRY,13791 E Rice Pl Ste 105,,Aurora,CO,80015-1079,,,,7204042061,1740650571,343900000X,Non-emergency Medical Van Transport ,347E00000X,Transportation Broker ,251E00000X,Home Health Agency,251C00000X,Day Training Developmentally Disabled Services Age,,
107045,2,COMPASSIONATE COUNSELING,13791 E Rice Pl Ste 110,,Aurora,CO,80015-1079,Arapahoe,,,7204540724,1447644646,261QM0801X,Mental Health Center,,,,,,,,
1262192,2,SOUTHEAST MENTAL HEALTH SERVIC,138 6th St,,Las Animas,CO,81054-1267,Bent,,,7193845446,1497396287,251S00000X,Community Behavioral Health Agency,261QM0801X,Mental Health Center,,,,,,
1261693,2,"SOUTHEAST WELLNESS WORKS, LLC",138 6th St,,Las Animas,CO,81054-1267,Bent,,,7193845446,1144861097,251S00000X,Community Behavioral Health Agency,,,,,,,,
1262869,2,NORTHERN HORIZON BEHAVIORAL HEALTH,138 E 4th St Ste 8,,Loveland,CO,80537-5502,Larimer,,,9706191920,1073165296,261QM0850X,Adult Mental Health Clinic,,,,,,,,
2031648,2,"HOVER COMMUNITY, INC.",1380 Charles Dr,,Longmont,CO,80503-2354,Boulder,40.182574,-105.134312,3037729292,1790450682,310400000X,Assisted Living Facility ,,,,,,,,
1479115,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1380 E Fillmore St Ste 100,,Colorado Springs,CO,80907-6464,El Paso,38.873881,-104.80003,7196301006,1497377782,261Q00000X,Clinic or Center,,,,,,,,
244915,2,SUMMIT MEDICAL CLINIC PC,1380 E Fillmore St Ste 100,,Colorado Springs,CO,80907-6464,El Paso,38.873881,-104.80003,7196301006,1992709653,261Q00000X,Clinic or Center,,,,,,,,
213544,2,KATHY F MCCRANIE MD PROF LLC,1380 S Santa Fe Dr Ste 100,,Denver,CO,80223-3260,Denver,39.691959,-104.991931,3037773422,1396776993,261Q00000X,Clinic or Center,,,,,,,,
180344,2,CHPG BREAST CARE CHIC,1380 Tulip St Ste B,,Longmont,CO,80501-3157,Boulder,40.182689,-105.123132,3036515160,1568816833,261Q00000X,Clinic or Center,,,,,,,,
115201,2,NEW SOLUTIONS PC,13879 Single Leaf Ct,,Colorado Springs,CO,80921-2969,El Paso,39.0311,-104.786384,7192310527,1003144866,251S00000X,Community Behavioral Health Agency,,,,,,,,
1477278,2,PENRAD IMAGING LLC,1390 Kelly Johnson Blvd,,Colorado Springs,CO,80920-3908,El Paso,38.945874,-104.80419,7195931799,1770105900,261Q00000X,Clinic or Center,261QR0200X,Radiology Clinic,,,,,,
112681,2,THERAPHYSICS PARTNERS OF COLORADO INC,1390 S Potomac St Ste 114,,Aurora,CO,80012-4529,Arapahoe,,,3037456717,1194778365,261QR0400X,Rehabilitation Facility,,,,,,,,
220084,2,ADVANCED DERMATOLOGY SKIN CANCER AND LASER SURGERY,1390 S Potomac St Ste 124,,Aurora,CO,80012-4529,Arapahoe,39.690873,-104.830204,3033688611,1134170012,261Q00000X,Clinic or Center,,,,,,,,
123143,2,"ROMANAT CLINIC, INC.",13901 E Exposition Ave Ste 230,,Aurora,CO,80012-2524,Arapahoe,39.704219,-104.826481,3033641422,1740580562,261Q00000X,Clinic or Center,261QP2300X,Primary Care Clinic,,,,,,
107337,2,CONGREGATION OF SISTERS OF CHARITY,13901 E Quincy Ave,,Aurora,CO,80015-1055,Arapahoe,,,3036272986,1437682911,385H00000X,Respite Care Facility,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
145173,2,STEPHANIE KONTER COUNSELING LLC,1391 US Highway 287,,Broomfield,CO,80020-2273,Broomfield,,,7273643988,1033667043,251S00000X,Community Behavioral Health Agency,,,,,,,,
234330,2,XANADU ASSISTED LIVING RESIDENCE INC,1391 Xanadu St,,Aurora,CO,80011-6532,Arapahoe,,,3033649630,1194196055,310400000X,Assisted Living Facility ,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
165778,2,XANADU-2 CORPORATION,1391 Xanadu St,,Aurora,CO,80011-6532,Arapahoe,,,3033649630,1982075842,343900000X,Non-emergency Medical Van Transport ,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
1262614,2,STANDFORD HOME POINT,13922 E Stanford Cir Apt B3,,Aurora,CO,80015-1015,Arapahoe,,,,1992358832,385H00000X,Respite Care Facility,,,,,,,,
1903705,2,BOULDER VALLEY GASTROENTEROLOGY INC,13952 Denver West Pkwy Ste 100,,Lakewood,CO,80401-3141,Jefferson,39.743951,-105.155549,3036045000,1780270918,261Q00000X,Clinic or Center,,,,,,,,
1904476,2,"LAKEWOOD TERRACE AFFORDABLE ASSISTED LIVING, LLC",13969 W Warren Ave,,Lakewood,CO,80228-4822,Jefferson,,,3035070679,1780273532,310400000X,Assisted Living Facility ,,,,,,,,
1904375,2,ASPEN CARES 2 LLC,1398 Zephyr St,,Lakewood,CO,80214-4269,Jefferson,,,3038345646,1912595760,310400000X,Assisted Living Facility ,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
100498,2,KHEYRE AND MOALIM CORP.,1398 Zephyr St,,Lakewood,CO,80214-4269,Jefferson,,,3032324431,1518410828,320800000X,Mental Illness Community Based Residential Treatme,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
235279,2,PURSUEJOY LLC,140 Anvil Ln,,Parachute,CO,81635-8413,Garfield,,,9704336577,1619487949,320900000X,Psychiatric Residential Treatment Facility ,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
143589,2,CORTEZ VISION PC,140 N Market St,,Cortez,CO,81321-3215,Montezuma,,,9705652020,1992868194,261Q00000X,Clinic or Center,,,,,,,,
244507,2,"FOWLER & FOWLER, P.C.",140 S Parkside Dr,,Colorado Springs,CO,80910-3129,El Paso,38.830287,-104.785959,7194713471,1164550299,261Q00000X,Clinic or Center,,,,,,,,
962177,2,BRIAN P GRADISEK DPM PLLC,1400 28th St Ste 2,,Boulder,CO,80303-1096,Boulder,,,3034492000,1154890291,261Q00000X,Clinic or Center,,,,,,,,
245041,2,FOOT AND ANKLE CARE OF BOULDER COUNTY LLC,1400 28th St Ste 2,,Boulder,CO,80303-1096,Boulder,,,3034492000,1710168786,261Q00000X,Clinic or Center,,,,,,,,
100763,2,SUNRISE COMMUNITY HEALTH,1400 37th St,,Evans,CO,80620-1906,Weld,40.378181,-104.702422,9703481112,1811295264,261QF0400X,Federally Qualified Health Center (FQHC),,,,,,,,
138113,2,SUNRISE COMMUNITY HEALTH,1400 37th St,,Evans,CO,80620-1906,Weld,40.378181,-104.702422,9703481112,1902317274,261QF0400X,Federally Qualified Health Center (FQHC),,,,,,,,
1832831,2,SPANISH CLINIC,1400 Dayton St,,Aurora,CO,80010-3233,Arapahoe,39.738435,-104.875031,7209209508,1023625621,261QM0801X,Mental Health Center,,,,,,,,
1830072,2,SPANISH CLINIC,1400 Dayton St,,Aurora,CO,80010-3233,Arapahoe,39.738435,-104.875031,7209209508,1245847854,324500000X,Substance Abuse Rehabilitation Facility ,,,,,,,,
182449,2,DEVELOPMENTAL DISABILITIES CEN,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3036657789,1447370820,251B00000X,Case Management Agency,251C00000X,Day Training Developmentally Disabled Services Age,,,,,,
138094,2,DEVELOPMENTAL DISABILITIES CENTER,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3036657789,1720108251,251B00000X,Case Management Agency,,,,,,,,
1475550,2,DEVELOPMENTAL DISABILITIES CENTER,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3036657789,1164052841,251B00000X,Case Management Agency,,,,,,,,
197238,2,DEVELOPMENTAL DISABILITIES CENTER,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3036657789,1508086794,261Q00000X,Clinic or Center,252Y00000X,Early Intervention Provider Agency ,251C00000X,Day Training Developmentally Disabled Services Age,,,,
2032972,2,DEVELOPMENTAL DISABILITIES CENTER,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3036657789,1760145064,261QR0400X,Rehabilitation Facility,,,,,,,,
2033425,2,DEVELOPMENTAL DISABILITIES CENTER,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3036657789,1932876224,320900000X,Psychiatric Residential Treatment Facility ,,,,,,,,
2028106,2,DEVELOPMENTAL DISABILITIES CENTER,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3036657789,1013684208,320900000X,Psychiatric Residential Treatment Facility ,,,,,,,,
215770,2,DEVELOPMENTAL DISABILITIES CEN,1400 Dixon Ave,,Lafayette,CO,80026-2790,Boulder,39.98559,-105.092122,3039266408,1831236009,332H00000X,Eyewear Supplier,385H00000X,Respite Care Facility,253Z00000X,In Home Supportive Care Agency,251B00000X,Case Management Agency,261QR0400X,Rehabilitation Facility
105598,2,"EYE CARE CENTER OF NORTHERN COLORADO, PC",1400 Dry Creek Dr,,Longmont,CO,80503-6499,Boulder,40.140289,-105.132898,3037723300,1740314483,261Q00000X,Clinic or Center,,,,,,,,
142917,2,ANESTHESIA ASSOCIATES OF COLORADO SPRINGS PC,1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193656699,1619927852,261Q00000X,Clinic or Center,,,,,,,,
162129,2,"EMERGENCY MEDICAL SPECIALISTS, PC",1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,3033067783,1194708073,261Q00000X,Clinic or Center,,,,,,,,
147078,2,MARC S KELLY MD PC,1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193651527,1255661542,261Q00000X,Clinic or Center,,,,,,,,
2029397,2,OBHG COLORADO PC,1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,8009672289,1184297640,261Q00000X,Clinic or Center,,,,,,,,
242057,2,"PEDIATRIX MEDICAL GROUP OF COLORADO, P.C.",1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193645000,1164656120,261Q00000X,Clinic or Center,,,,,,,,
1832116,2,"POUDRE VALLEY MEDICAL GROUP, L",1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193655221,1255930004,261Q00000X,Clinic or Center,,,,,,,,
1479170,2,"POUDRE VALLEY MEDICAL GROUP, L",1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193651292,1831711944,261Q00000X,Clinic or Center,,,,,,,,
1479136,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193651292,1033731120,261Q00000X,Clinic or Center,,,,,,,,
1479129,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193655095,1871122010,261Q00000X,Clinic or Center,,,,,,,,
187757,2,RADIOLOGY & IMAGING CONSULTANTS PC,1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193655853,1598700825,261Q00000X,Clinic or Center,,,,,,,,
2032182,2,UCH-MHS,1400 E Boulder St,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193655000,1679143457,341600000X,Ambulance,343900000X,Non-emergency Medical Van Transport ,,,,,,
2033570,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1400 E Boulder St Ste 1200,,Colorado Springs,CO,80909-5533,El Paso,,,7193657905,1861063471,261Q00000X,Clinic or Center,,,,,,,,
1952448,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1400 E Boulder St Ste 2370,,Colorado Springs,CO,80909-5533,El Paso,,,7193651310,1598333197,261Q00000X,Clinic or Center,,,,,,,,
2028767,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1400 E Boulder St Ste 2410,,Colorado Springs,CO,80909-5533,El Paso,,,7193656525,1114598737,261Q00000X,Clinic or Center,,,,,,,,
1479171,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1400 E Boulder St Ste 2508,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193656999,1609405844,261Q00000X,Clinic or Center,,,,,,,,
1479101,2,"POUDRE VALLEY MEDICAL GROUP, LLC",1400 E Boulder St Ste 500,,Colorado Springs,CO,80909-5533,El Paso,38.839729,-104.799202,7193644120,1811519101,261Q00000X,Clinic or Center,,,,,,,,
